business_id,caption,label,photo_id
J5w3-DUNIYnYB4P8lQGMAw,,food,UslmVX9fnD_p89RD7ZfWgQ
J5w3-DUNIYnYB4P8lQGMAw,,drink,OWDcFFy6ISZa2FXEr6l5bw
J5w3-DUNIYnYB4P8lQGMAw,,food,7eKdDmRL0xxXLNiTs6Wn8w
rwX4m8MkXbdcVFprNjX7jA,,food,0UxlTd7XTpyb6EqnLe4n1Q
FelIkH-Gw8OGXxNDqtibaw,,food,E5NyALHRGm0MzrrUxg4hxw
FelIkH-Gw8OGXxNDqtibaw,,food,o3q52PUwZ40JLRpy5BQNfA
FelIkH-Gw8OGXxNDqtibaw,,food,D1eiS39bNJzps0d33ixO7w
FelIkH-Gw8OGXxNDqtibaw,,food,0jHpVHmIySrBW4x00tz_ug
FelIkH-Gw8OGXxNDqtibaw,,food,v8EuYSjtwiXMuQkNJKMppQ
FelIkH-Gw8OGXxNDqtibaw,,food,CO_alJI0_IvI4tKJfOiGGQ
jLm8GfRFDJhBKwLlnaUvSw,Looking to the rear from entry,inside,CHLPlXCF0qKmzgy0yQ-ucA
jLm8GfRFDJhBKwLlnaUvSw,,food,WIU462YqGXkH5ab7mSxMcg
jLm8GfRFDJhBKwLlnaUvSw,,outside,l3yeO_Q5gdpfwu_KgTFFlw
jLm8GfRFDJhBKwLlnaUvSw,,inside,qGYe_96BAd5V98tDLV8IOA
u_1EIg-c3d8XYfrmcdHX3w,Sushi Platter,food,ymyhOl3IdilyDfiGwySM0g
u_1EIg-c3d8XYfrmcdHX3w,Korean Roll,food,4hDNlqGZpuFwaHOo6Ao6kg
u_1EIg-c3d8XYfrmcdHX3w,"Two-timing tuna roll, lobster popper roll, hamachi nigiri, bacon nigiri.",food,4II6YAo4n21MHGys2HlLBw
FR2hqDQMmky75sl-g2sPKQ,,food,3i51tbc2MQDCyOvqeNkdbw
FR2hqDQMmky75sl-g2sPKQ,,food,gJmZy96FwaU2idaJK-_tWA
FR2hqDQMmky75sl-g2sPKQ,,food,cvgR7gGMvnXptlnlUaM7lg
FR2hqDQMmky75sl-g2sPKQ,,food,AHSaj4_VKZJiei8kTDc0mw
FR2hqDQMmky75sl-g2sPKQ,,food,hzxUi_zjFwXhGlfoLc2asQ
8U6EmwNaeTnhKbhBgIZPGQ,,food,K5HX45sUbsk7pVJJwyVyCQ
KsYAGLP4yC7FbfixaeCHsA,,inside,Rx77BtSAE55-dVkYlkNN-A
KsYAGLP4yC7FbfixaeCHsA,,food,oOZvCRWeR5WoAoGYSbNt5g
I5YF1kl3LCVM6nDeP8rUzQ,"Warm, soft bread",food,U77OgwvCnKnlJ2E-pDJpTg
I5YF1kl3LCVM6nDeP8rUzQ,Dinner salad with tons of provolone cheese and sweet and sour dressing,food,ZMfD5k8tYl59eLB6keuywA
I5YF1kl3LCVM6nDeP8rUzQ,Eggplant parmigiana with spaghetti,food,rnZbRyk39r7RbdVBJT8jPA
I5YF1kl3LCVM6nDeP8rUzQ,,inside,gKvyHJXMli__G93jRr9mFQ
MzEzQLdcHcASsYVZ57UY8A,Snowy Patio @ Waterstreet Grill,outside,ZDE14izNuEvOD4XdzHEXwQ
BV_ywDG0HJYWyFFXG8ssvQ,,food,wHhpznWBe3dh-1Fj_BDpzA
VQGetWNN1f0dMWQ6ehDAVg,,food,_9U9s2mJFmDOBmVuCwjrlw
VQGetWNN1f0dMWQ6ehDAVg,,food,TMAbv_cLPBHNN-ni8m5Arg
VQGetWNN1f0dMWQ6ehDAVg,,food,vYLvZ-TU1PJNBoG_6Yyh0g
VQGetWNN1f0dMWQ6ehDAVg,,inside,JPGn8d1QM_2Yqy35VzzFEw
VQGetWNN1f0dMWQ6ehDAVg,,food,QZqe0xrnnBXeUf9MBRIe4g
VQGetWNN1f0dMWQ6ehDAVg,,food,xg_CGRhEYbPi1-ywd4ybGA
VQGetWNN1f0dMWQ6ehDAVg,,food,T_RuXKb9lMS0EeP19WYQYA
VQGetWNN1f0dMWQ6ehDAVg,,food,49OrGe-5ocM1iI4z617HBA
VQGetWNN1f0dMWQ6ehDAVg,,food,y4BKSL64wA3Rq3uTcb8Jpg
VQGetWNN1f0dMWQ6ehDAVg,,food,45hWG-1SvfMax_6rYpXA9g
VQGetWNN1f0dMWQ6ehDAVg,,food,sBvBjVc6bH6SOdSbSUSXkg
VQGetWNN1f0dMWQ6ehDAVg,,food,lwvt7-pZE3w5zJZgrUGadQ
VQGetWNN1f0dMWQ6ehDAVg,,food,iYN-ixgOPNzDplvCvHPBIw
VQGetWNN1f0dMWQ6ehDAVg,,food,4_BUZrZ-EZjoG3gX1owIdg
VQGetWNN1f0dMWQ6ehDAVg,,food,sQSs3BW75NQul2293ocG4A
VQGetWNN1f0dMWQ6ehDAVg,,food,JD5VlWRVXeCmibFS4Mn97w
VQGetWNN1f0dMWQ6ehDAVg,,drink,M4PCzEksSF7dpIYL6LXbtg
VQGetWNN1f0dMWQ6ehDAVg,,food,dSIIUkjEFlcPlSj-KctgKQ
3OCgpAos1gmS4rbWTIjmsQ,,inside,Z5IBbNhHqi7Bk_htGnFiFQ
DuMWyxL4DMcy5A8MXD_67w,Jam Night,inside,ZFN86riLAnG6uY9LGbwwyQ
DuMWyxL4DMcy5A8MXD_67w,Great bar & TV's!,inside,ZGdta4KqGrB9IF3JyeuH0g
DuMWyxL4DMcy5A8MXD_67w,,inside,kPxCiBJmMr52odt08CmHCA
myorOrDcPgwYwNXcFs0qBQ,,outside,cTuY6kDLhiYQP9xO8I0sgA
_vDoNSl0w_v-dEkj8EorwA,Pig out pizza,food,H--6bkcfxayj_ttuYtc3FQ
nv1XdkWviHXO7N6mK8O1yg,,inside,56jueIv1hWVcXIqs7u-_aw
nv1XdkWviHXO7N6mK8O1yg,,inside,ZR9cfxg97Fl20fQOxld_kw
nv1XdkWviHXO7N6mK8O1yg,Alaskan King Crab Legs,food,j2KXL8DSwokcf2PhWux-DA
nv1XdkWviHXO7N6mK8O1yg,,inside,7z_LuOoGN0O8knNIeMjYNg
yh0mvFCjZuMKy562h2_d_A,"Deluxe Pad Thai noodles. Extra spicy. Soo good, definitely my go to spot for Pad Thai.",food,sCYslSu9WtLufw3ir-VURw
yh0mvFCjZuMKy562h2_d_A,,inside,QNCAVubXxXji5_qmdZBBpA
J2T_kHY2Ioe1SdFgtZl4bA,Shrimp + Rice at Falafel CafÃ©,food,bl9lQXWegwmAMdfAUoUQ_g
_QL-D_zQ-RSdlsMZF3TLyg,,food,wTng5FnrMgsALcghmpZPLg
_QL-D_zQ-RSdlsMZF3TLyg,,food,7qcWhF-gSdg34aG-_jV07w
_QL-D_zQ-RSdlsMZF3TLyg,,food,c8ObPXle-h3H9FN-5xGPvQ
_QL-D_zQ-RSdlsMZF3TLyg,,food,NbzhK6743QQemap5Sftk9g
_QL-D_zQ-RSdlsMZF3TLyg,,food,i6ZRADHyNfxT38QtPd8XCw
_QL-D_zQ-RSdlsMZF3TLyg,,food,DcYm52bC1uDCDYCn-vJOwA
_QL-D_zQ-RSdlsMZF3TLyg,,food,Nl0lfI45oKgZjNm6HsSTcA
_QL-D_zQ-RSdlsMZF3TLyg,,food,81fQM0Lap5DmTDLOhR4xgw
mZ8ZBfxKvNCIEHoBfak8MQ,,inside,9vVs2TcxSv_8UGlNnxRrmQ
mZ8ZBfxKvNCIEHoBfak8MQ,,food,JroUOd5dOxxuk6mP4o2Jbg
mZ8ZBfxKvNCIEHoBfak8MQ,,food,qv0rDftZX89MOgrGTEW5QQ
mZ8ZBfxKvNCIEHoBfak8MQ,,food,ADGZ0SebBFJ71m5DBUSAbA
mZ8ZBfxKvNCIEHoBfak8MQ,,drink,9iWPXvdmy2Zvd-xQbvcM7Q
mZ8ZBfxKvNCIEHoBfak8MQ,,food,XdJL4WaYb5Yv_54dYusSvw
bgNmUYcraelf27TviWEMGA,Still great but not as great as last visit!,food,2WebENcuaS9LgKlUtOUr4A
hSU3MbB9Yu8MlybxfmABeg,,outside,6e7HxxgaBVL_mtIniVqn9A
hSU3MbB9Yu8MlybxfmABeg,Frog legs,food,QmjrVD8lOx_re3fBwD2ITw
hSU3MbB9Yu8MlybxfmABeg,Excellent pizza & service!,food,pq3qdtsn8IWccmN-4EtkzA
nIJr76IGIGS3nkmieY3Vow,penne pasta arabiatta,food,lTk8FikF5Gt5LfitQ8CYTw
nIJr76IGIGS3nkmieY3Vow,"Local park with statue commemorating Cristobal Columbus. This is Little Italy, so pride in heritage is expected.",outside,TK0D4aylZ12x6gn5mktmYg
nIJr76IGIGS3nkmieY3Vow,"Little Italy, lots of food offerings, of course.",outside,RRFyEw3LxClHrN-ercfUqQ
iTI-k3c6361-Y6drdSQ3uQ,,outside,hqLVSBIst2Z8KnGSyUtwiw
ssyjN-SqT2O8jlC8IvrH-w,tiramisu and cassata cake,food,#NAME?
9_0FtoabuC42T7AWDk5_sA,,food,tRsWx5DGcQJ-J7wLnn9JkQ
9_0FtoabuC42T7AWDk5_sA,,drink,0qcFcSPkasKuTxExG9GtMQ
9_0FtoabuC42T7AWDk5_sA,,outside,bjnDrruaOzbVO41Uz6uwHg
9_0FtoabuC42T7AWDk5_sA,,outside,jE-IEq2R0VaxRRFLD0sFwg
9_0FtoabuC42T7AWDk5_sA,,inside,j1Y9BD-rzQXbU6S0OWDtaw
VV4NAmS0KJ8A8xOcQnKB6A,,outside,dWHfBPp0Z-9J3rE_5qGFaw
VV4NAmS0KJ8A8xOcQnKB6A,Pastries: Chocolate Mousse (front) and Tiramisu (back),food,ZrgTDHao2gyd-2J0yqiJyw
Md6NWl54ny8hA-NVaYZuew,,outside,fseVXgxxCeuAY-0mwqNzUA
Md6NWl54ny8hA-NVaYZuew,,outside,RKhSyu225ua3v32QPYuBHA
Md6NWl54ny8hA-NVaYZuew,,inside,#NAME?
Md6NWl54ny8hA-NVaYZuew,,outside,9th7OGIDF-EnoPGq7iJxnQ
Md6NWl54ny8hA-NVaYZuew,,inside,oOAMGMk67_fdGPMZf1Jjeg
Md6NWl54ny8hA-NVaYZuew,,inside,m4HfAXBlk03Ob4NLFm45zg
Md6NWl54ny8hA-NVaYZuew,,food,dGnUs8mha56L_YxUri1yVg
Md6NWl54ny8hA-NVaYZuew,,food,s8upa51rTPXBFF_YXnn1mA
Md6NWl54ny8hA-NVaYZuew,,inside,oXPeuyQ1JggECFeL5ccBeQ
Md6NWl54ny8hA-NVaYZuew,House-Made Carrot Cake,food,GwtAQLeb14mQFI7BZ_yfhQ
qGJZ1C3rUjqZ6LAtNMjQtw,falafal appetizer,food,1f-R5AFqpB7lTGkm2KsugQ
qGJZ1C3rUjqZ6LAtNMjQtw,hummus appetizer,food,#NAME?
qGJZ1C3rUjqZ6LAtNMjQtw,Farrouk's Falafel Pitza,food,FY6vnzStrUjEiAhrBR6dlQ
qGJZ1C3rUjqZ6LAtNMjQtw,Sultan's shawarma pitza,food,Nmu-LXIRaqWPW-Ioh1nbVg
qGJZ1C3rUjqZ6LAtNMjQtw,Hummus Shawarma plate,food,oamiGzfhIZVI3kg7Ilp7yA
qGJZ1C3rUjqZ6LAtNMjQtw,Jasmine's rice and tawook chicken,food,dHoKTDGsAhBYOgskqso6cA
qGJZ1C3rUjqZ6LAtNMjQtw,Jasmine's rice and tuna,food,HKOGC1ZJRrEYEwgE__JbhQ
qGJZ1C3rUjqZ6LAtNMjQtw,Loubie plate,food,B43vD1cacnGxRJ8PuU3azw
qGJZ1C3rUjqZ6LAtNMjQtw,,food,wyhS7odK32nS7PRNlH1JfQ
tnvy8Xt_pRGIpWzcOJf9-g,,outside,zqBgqW2GOSLcCL6WnOd7CQ
tnvy8Xt_pRGIpWzcOJf9-g,A beautiful day at Omar's,outside,hVphJOc2a2fM8Pj5vokB4Q
CDqPVVvQtVncNQGydnZy7A,,outside,asYMKX8eByEnB5RjEyV7-w
CDqPVVvQtVncNQGydnZy7A,Ladies' Restroom. Not too Bad!,inside,xlgY95VAOJNfLosDbw2f8g
CDqPVVvQtVncNQGydnZy7A,,food,5fC_Ls70Et7G3pmUbixgXA
CDqPVVvQtVncNQGydnZy7A,Oh the ballroom!,outside,TnI9AmLPpU_dn_t8hgD5tQ
CDqPVVvQtVncNQGydnZy7A,BEST place to hear musical artists do their thing! !!!,inside,PjFYxBW_rRwCkeg8fWMWGg
CDqPVVvQtVncNQGydnZy7A,Awesome stage! Awesome show!,inside,z9_1gc4dkKRM1baGkjptUQ
BLfCMa2yWNo70D3wwAxwow,Grovewood's Cozy Dining Room,inside,hAhxZ07_HzrUm_F6qJno5w
BLfCMa2yWNo70D3wwAxwow,,food,k4TUeeoZR9lBMwRxF1VDzA
jXo3-D3fCzaQzLE0NRZlZw,10 Piece Jumbo Butterfly Shrimp $8.50,food,MgOjxFSMLN27xolAiAA_Xg
jXo3-D3fCzaQzLE0NRZlZw,Popcorn Shrimp Po-boy $6.95,food,Nxj6yAknuXznUWiz0H7qmw
Tm2dKN_-DCdZfF2xMWrX7w,"Eat with a group and Enjoy family style - Double lobster, Japanese tofu, salt baked squid, walnut cream shrimp, etc. all Good.",food,Q_HLUDGPQ2Xp0NqRPTWqWg
Tm2dKN_-DCdZfF2xMWrX7w,,food,LF85XpSk-6bP7tahiMa7pg
Tm2dKN_-DCdZfF2xMWrX7w,"Lobster at this price and so good, order 2!",food,#NAME?
Tm2dKN_-DCdZfF2xMWrX7w,"Crab Claws, Yummm!",food,b4Q56B4AIL0dhvcKyfqWEw
Tm2dKN_-DCdZfF2xMWrX7w,Crab is fabulous and fresh,food,J4kY0vanHHvkjpim7vr8nA
Tm2dKN_-DCdZfF2xMWrX7w,,inside,UCl5ZQse3G__7XCEJgBJNg
Tm2dKN_-DCdZfF2xMWrX7w,,outside,xaT7Cp6wYbY1IwhiFC0O5A
Tm2dKN_-DCdZfF2xMWrX7w,Pad Thai,food,0fT0Xe60Ez7jXZCiak9tAQ
Tm2dKN_-DCdZfF2xMWrX7w,æè_å·_ç‚’é£¯,food,Hg5ccIqxc_hBOFSYVH_zlg
Tm2dKN_-DCdZfF2xMWrX7w,,food,FTxuv3XGM7_AHh6raQ2wGA
Tm2dKN_-DCdZfF2xMWrX7w,Tanks of fresh seafood,inside,xSz613eZo8w-xeaskD49Hw
USRXU4ASBAFSKhlk-KVrCw,Vietnamese beef,food,qnXQyAD4iw70Kr-FwoFE6w
USRXU4ASBAFSKhlk-KVrCw,,inside,yidpRGYvA8ij1a7k7CnrmA
9p-oDNOVSG38rRN-15MviQ,,inside,CwvdubGl8Bu0RutXs0h8wQ
p8p6xfFWbxN070r5qt32Rw,Lots of space,inside,0uS3S2knlAW5kzNsQ2Xlhw
p8p6xfFWbxN070r5qt32Rw,,inside,ozElWnwo1rGwdmCG8MxFEw
p8p6xfFWbxN070r5qt32Rw,,inside,M3Ns4br4DYnATVZUDgwF_Q
p8p6xfFWbxN070r5qt32Rw,,inside,9VO9GpOXRdf2awWf_CM23A
p8p6xfFWbxN070r5qt32Rw,,inside,#NAME?
p8p6xfFWbxN070r5qt32Rw,deli sandwiches,inside,gfGtcHcajXTLZwUsdrgfJg
p8p6xfFWbxN070r5qt32Rw,restaurants,inside,0pLUA6NhegGxKZ-xdNOI7A
p8p6xfFWbxN070r5qt32Rw,,food,#NAME?
p8p6xfFWbxN070r5qt32Rw,,inside,zwCK5T-WqRzKLFjYSYNjFA
p8p6xfFWbxN070r5qt32Rw,,inside,Ezc7PxcHdt47us4mJG8v5g
p8p6xfFWbxN070r5qt32Rw,,food,Y96leUGvMMNJRV5YrXjtVg
p8p6xfFWbxN070r5qt32Rw,,food,YXhKm_z6NDZLeMgqo0lHNg
k1VQF6auj3RQT-QjMWtrEw,,inside,5AGOUorMz6MKYMmPbLJ28w
1veVZUawy7IhIc5oDpRRQA,My twinflame soulmate,food,vjxUHH-YW3A9UEb9vH-CEQ
1veVZUawy7IhIc5oDpRRQA,2 of the 18 thumbs up from the NYC visitors,outside,UJbkokGOvI7vIMejwxoa-A
1veVZUawy7IhIc5oDpRRQA,The restaurant. Small.  Always packed. Don't let the size deceive you. They turn tables extremely fast,inside,D9RdQFg1ld2VdiU9eSzTSg
1veVZUawy7IhIc5oDpRRQA,"About the size of my head, very good",food,rz2ST-o3GOeEaTW2DqW1xQ
tWtuHpIFtQHMQq8q8DG3dA,Monday Special - Garlic Ginger Chicken (great with our Rica-Rica sauce),food,tFibHI7TVkiHd8UGWH-U9Q
tWtuHpIFtQHMQq8q8DG3dA,Delicious & Refreshing Fruit Smoothies!,drink,qycYUmitbPcG3C7Opksh8A
ja7zjowr6ymsVglQXZZ6BA,,food,IYlk_z5eTDx13KsZiVteKA
ja7zjowr6ymsVglQXZZ6BA,,food,Cg7Dc-S9knczNtVYt8eaAQ
ja7zjowr6ymsVglQXZZ6BA,,food,axX9sw6PHeiIOAPjmSFm3w
ja7zjowr6ymsVglQXZZ6BA,,food,Tm_OrMTSd0HFVdl9AhJckg
ja7zjowr6ymsVglQXZZ6BA,,food,BOSpTakDfjk3EBA3qamDcw
ja7zjowr6ymsVglQXZZ6BA,,food,peY2eEkuhDzrj2gMfMD-Gg
ja7zjowr6ymsVglQXZZ6BA,,food,Oyyj0lNJoSZzhTOwVYhzog
kcCncG6-pomVVc7r27HYWA,"Cafe Sausalito's Menu as of June 26, 2014",menu,IG2JBe146jTuIr5yVaqKqg
ijY4C4ut4M9xg3QvK2R2pg,,inside,rncucJSQ1yRMoTnxcjnxYw
ijY4C4ut4M9xg3QvK2R2pg,Dim sum meatballs,food,8ZTbFcoZIWP4_uAoG4CnmA
ijY4C4ut4M9xg3QvK2R2pg,Crispy noodles. yum!,food,h10OL7swTEaBYYVN8CP7Gw
ijY4C4ut4M9xg3QvK2R2pg,"Frog dish, gotta try it!",food,RLBWdayXXzWOzznd14sIYw
ijY4C4ut4M9xg3QvK2R2pg,Saturday morning dim sum!,food,d3JPBtQ63bi3f2TC4A9Q6A
ijY4C4ut4M9xg3QvK2R2pg,Long wait on Sunday!,outside,yaXZ1d5UUxjrq-E5Sj_H7A
ijY4C4ut4M9xg3QvK2R2pg,,food,SWTvAXPs1hVPvcDPY_t1eQ
ijY4C4ut4M9xg3QvK2R2pg,,food,T6m_cidUZwTk5rJ69FtIqA
ijY4C4ut4M9xg3QvK2R2pg,,food,tPEHWXh67wxX5LWIDEuHFg
ijY4C4ut4M9xg3QvK2R2pg,Dim sum at Li Wah,food,CMBiO-9rr108ZY6-KaQqxg
ijY4C4ut4M9xg3QvK2R2pg,Some of the sample dim sum,food,XKT4kbseEtqXIGx84o-9uw
EoHYfqfIIRhDuI1h5YWagw,,inside,e7zN4y8Mw7KjBVyv1VjbLw
EoHYfqfIIRhDuI1h5YWagw,"All of the different foods you can get- croissants, fresh food, waffles, eggs and potatoes!",food,BhdyBVSklNWvi-dhK8VAxg
Sja9RHq7FpwDcmfzbGfIxQ,,inside,HiUT3K74NvhawSB4cnHIZw
o_une30mUUXlFdcud-cqWw,,food,dzV3mt0ohL8HbL0rr-hLdA
o_une30mUUXlFdcud-cqWw,Nice BBQï__ï__ï__Lovely place for friends' dinnerï__ï__ï__,food,62yDEXHuhh9JhtRKWjxXkg
o_une30mUUXlFdcud-cqWw,Beef thin slicesï__ï__,food,awx0A15N72EKIa3YeYqYkg
PgaHjsWV3whvHF1CHU1rZg,Dinning room,inside,_wsM983ayzmvcMmnJFR-eg
XMPBg6r_LqZhy9Cf-4ZJrA,"Try our returning favorite, the Strawberry Poppyseed Salad with Chicken, paired with our Roasted Turkey & Avocado BLT.",food,66lXHF8QExNxGwx857pAzw
XMPBg6r_LqZhy9Cf-4ZJrA,Start your morning with our new Greek Yogurt with Mixed Berries or a Fruit Smoothie.,drink,au6qsfF33SpIqLcQAVFMaw
PzD1jnaUoSzj7wdw43c83Q,,food,AMDAREqAD58J7bYfNRqFtg
PzD1jnaUoSzj7wdw43c83Q,,food,bdQ9JRQEjEGATSl_8KbOSg
PzD1jnaUoSzj7wdw43c83Q,,food,JyCciazi6xxvznf1ngjGcw
cEcTtJIc0h3rRuJWoTgcMg,Clam bakes,food,0L8g_tvzRH9Ea07hjFCmsw
cEcTtJIc0h3rRuJWoTgcMg,Rotisserie chicken,food,p0OXYibKkRpj8vxK6TxT-A
iqxB3ZreU5GjaVLFhxTdBQ,,food,Qa_2jy2Cq-OXvWI9OLVgyw
iqxB3ZreU5GjaVLFhxTdBQ,,food,FTzc3x4tT9DpJ6oQNaevhQ
OOaiDUh2zF3OmmzUeXKiGA,Party Center Patio,outside,PNYaa3VR4gPk3s7R4BkLQg
sWucpMb_MDdqAthWFFisow,Cajun Fries,food,4FNiRrmJl0g_tBSXgwwvaw
gvur69cXFtawJnJbNzFuZQ,mmmm sushi!,food,YXaUUGbkRMoeOBh-Hvd-4w
gvur69cXFtawJnJbNzFuZQ,Dragon Roll,food,nd4Z4CmXUDYmCVwpIZ2I8g
gvur69cXFtawJnJbNzFuZQ,,food,UlGHnbHYKFpFvvEtAlLZ3w
gvur69cXFtawJnJbNzFuZQ,Bento Boxes - Lunch or Dinner,food,y2XPT_ukssA23W6ze9yA3g
gvur69cXFtawJnJbNzFuZQ,,food,tTL1SZ3wmBIFiM8i5LpaHg
gvur69cXFtawJnJbNzFuZQ,Tempura Calamari,food,V3HZM9aBMX2VmJBePP08sw
BgGzWcWPwJ7pN5Bm78BuuA,,inside,0ShBiUoU_YCG0olf3NAqkw
BgGzWcWPwJ7pN5Bm78BuuA,,inside,_W-pXX929ogb1AfqrHnkbw
BgGzWcWPwJ7pN5Bm78BuuA,,inside,ec-4CT12b8gU0Icb2uy4Zg
BgGzWcWPwJ7pN5Bm78BuuA,,inside,lsfHGD8akBi-KH8Z39MWJw
BgGzWcWPwJ7pN5Bm78BuuA,,food,22sWJL_KdLByD1u9LkyEzQ
BgGzWcWPwJ7pN5Bm78BuuA,,inside,d5_L5H2BaOhrcCEK00ZaiA
BgGzWcWPwJ7pN5Bm78BuuA,,food,TgGKNRScqDtMV69LL88baQ
BgGzWcWPwJ7pN5Bm78BuuA,,food,SH35Nc2Lp52D2TNzUZ_Pwg
BgGzWcWPwJ7pN5Bm78BuuA,,food,kCEOuE6qvInbZCuSihVwgA
BgGzWcWPwJ7pN5Bm78BuuA,,food,HWEKS_TBrKZsvYSuB5kI8g
BgGzWcWPwJ7pN5Bm78BuuA,,food,vHL5S0s-NDbyC2zsbMCdxQ
BgGzWcWPwJ7pN5Bm78BuuA,,food,LYGMkywPQ6DKFZ5k3oY8wQ
BgGzWcWPwJ7pN5Bm78BuuA,,food,S7p-Ix6ICoSaX0VwNhDszA
BgGzWcWPwJ7pN5Bm78BuuA,,food,XEw2LA9iiC2n7n-gLZHPiw
BgGzWcWPwJ7pN5Bm78BuuA,,food,IFYyMBC1axQ7AQeHiuKjIw
BgGzWcWPwJ7pN5Bm78BuuA,,food,mCdcbKKIAa750hosWyfzZw
BgGzWcWPwJ7pN5Bm78BuuA,,food,aZZcja1xup1LRnlfZB0yKA
BgGzWcWPwJ7pN5Bm78BuuA,,food,TYFHdZyj15aehvPFDsIHyg
MtjwVcFHvtogmJZ7De8M9Q,Teresa's Pizza Godfather Sub,food,WweLmxuvIzFtZb-QBjN40Q
MtjwVcFHvtogmJZ7De8M9Q,Teresa's Pizza Boneless Wings,food,kHcsCpNzCSlORTQVsLt1Rg
MtjwVcFHvtogmJZ7De8M9Q,The Wings Were Amazing! Spicy Garlic. Pizza Is That Old School Goodness,food,qM42ldkwicqrExGm_u8mhw
th_1PEhLxrwzFJrBb9NyUQ,,inside,W43QLJ-29ydwepdRGeftvw
F56TiSa71Tk4PIQ0HN8oag,,food,_BqKAuxrE5yQTQIJ3KBxFg
F56TiSa71Tk4PIQ0HN8oag,Caprese Salad by Pizzazz on the Circle ,food,Gmfk_tFofYfntuU5vfRSxQ
F56TiSa71Tk4PIQ0HN8oag,Pizzazz on the Circle uses only the freshest ingredients & prepares all menu items in house daily. ,food,Y0fIPDBa9hb0cmRd01HkiQ
F56TiSa71Tk4PIQ0HN8oag,,food,Z7N8yDMGmD80CbLhwMKHJQ
F56TiSa71Tk4PIQ0HN8oag,,food,DJHHhiuD8C5Adf2L7V1tPA
F56TiSa71Tk4PIQ0HN8oag,,food,bAzIeOpdp6EQ1dynjy22jQ
F56TiSa71Tk4PIQ0HN8oag,,food,yCa0I8B_Z_DUzuOYaNbUIA
F56TiSa71Tk4PIQ0HN8oag,Delicious pizza,food,vA-bFyEMCMrw-yGkaMJ-OQ
sfd19Wo_7g2TwaoJmA9B8A,Remnants of a scallion pancake,food,rTXvmF3mi8mua4uTI2djfA
sfd19Wo_7g2TwaoJmA9B8A,"Pan fried noodles with shrimp, beef and chicken.",food,DyYWdyQEOuGOhurhevVwCw
fiYqGH-esbPpO-3DnSqVeg,via fb page,food,adzXwzYDTgWkjx-wuRj_ig
pOhX1XjbBdPoO2Fyy8RGJg,Deluxe pizza,food,15brOjm_txcFg_vdHlj9iQ
pOhX1XjbBdPoO2Fyy8RGJg,,outside,Q1zwfOyxMjgUv6Wfvvcaeg
pOhX1XjbBdPoO2Fyy8RGJg,,inside,tsFoVx4RMBa5EHcMBdRUaA
hlhXDG5GfUUWLduFbbAXzg,Gyro,food,cA-vF0yg3WcNxnlVhuPmKg
hlhXDG5GfUUWLduFbbAXzg,Rascal Chicken Sandwich,food,MqeedSPTHNA4_Q8Soki4xw
hlhXDG5GfUUWLduFbbAXzg,Rascal Steak Burger full 1/2 lb,food,1D9Zobpi69mNqRBIArBwvg
hlhXDG5GfUUWLduFbbAXzg,Philly Steak Grinder,food,mAkCQ186J36rVOuXJZe4Gg
hlhXDG5GfUUWLduFbbAXzg,Pepperoni Sausage & Onion Pizza,food,xUVptRUTBd9BOZPoHn5PRw
hlhXDG5GfUUWLduFbbAXzg,Super Deluxe,food,WYQi2aVhTI0pje-cwu6dCw
hlhXDG5GfUUWLduFbbAXzg,Wing Platter,food,jNOy7mcy5fhG0oOtIbNKxw
hlhXDG5GfUUWLduFbbAXzg,Chicken Bacon Ranch Specialty,food,nTtcG4dHO7RKx2JlvMc7eQ
T4JGbW9XEGQVrLpQcNFXtA,Crab Rangoon,food,cLtwjYJpvIGNZaBzqKCX5A
T4JGbW9XEGQVrLpQcNFXtA,,food,QEQF5U-3zrx9fM_xrpuHpw
ccoflrCjKB_D06Cc3vC6Ng,,outside,tVoHmYXCW2Qw1BQ3umP7HA
D3MfMrIoNV4_aXPj0bi1BQ,,outside,yZtjvowa5r1E4btefxBRfw
D3MfMrIoNV4_aXPj0bi1BQ,Cigars,food,2IbqZQtuQMS9whqTrmzNMA
D3MfMrIoNV4_aXPj0bi1BQ,Dinner!,food,h98aqCmknPVUdYCEFGVDoQ
D3MfMrIoNV4_aXPj0bi1BQ,bitchin place,outside,54Q4V0H49KxKmNTWHnuAlw
4sYUOH1R2r4mCCJSjJ66ow,Dinner an music on the paio,outside,CFi0g_rf-X2K-gyr1f1PpA
MQBVyeLH0oGi9K92h-U_wg,,food,Ja0iy2xn09JneaiyTpuU1g
MQBVyeLH0oGi9K92h-U_wg,,food,o8RW6Zy80_GBoudk-uTn1g
MQBVyeLH0oGi9K92h-U_wg,,food,Qnyt-UTeFxIS5Hw7SlZRFg
MQBVyeLH0oGi9K92h-U_wg,,food,4RD2fjzStfRcZor1Tb1i9A
MQBVyeLH0oGi9K92h-U_wg,,food,PunjsSIkcRq-X4m0jAMCBw
MQBVyeLH0oGi9K92h-U_wg,,food,gSCaMJwcPShaca0MfI-8bw
LnkkArYSmU9pYRWOO6oPzw,Inside YTR Shaker Square,inside,eDqG4By7UWQ_u1r1GBgvFQ
LnkkArYSmU9pYRWOO6oPzw,Breakfast at Yours Truly,food,RAKeSDeN9Fj83vyxmqor8w
